"STATISTIC","Statistic Label","TLIST(A1)","Year","C03635V04375","Day","C04349V05129","Hourly Consumption","C04540V05324","Electricity Users","UNIT","VALUE"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","007","07 January","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","856"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","007","07 January","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","851"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","850"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","845"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","842"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","843"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","844"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","845"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","846"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","844"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","844"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","849"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","853"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","853"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","854"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","852"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","851"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","851"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","857"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","859"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","856"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","855"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","856"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","853"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","851"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","008","08 January","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","849"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","851"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","849"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","850"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","852"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","852"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","850"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","855"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","868"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","874"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","874"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","876"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","876"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","880"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","880"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","886"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","888"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","878"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","867"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","862"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","866"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","875"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","873"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","871"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","009","09 January","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","868"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","868"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","872"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","875"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","875"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","876"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","881"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","886"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","170","07:00 < 08:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","890"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","180","08:00 < 09:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","896"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","190","09:00 < 10:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","902"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","200","10:00 < 11:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","904"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","210","11:00 < 12:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","908"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","220","12:00 < 13:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","916"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","230","13:00 < 14:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","908"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","240","14:00 < 15:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","907"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","250","15:00 < 16:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","903"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","260","16:00 < 17:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","891"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","270","17:00 < 18:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","869"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","280","18:00 < 19:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","866"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","290","19:00 < 20:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","876"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","300","20:00 < 21:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","893"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","310","21:00 < 22:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","890"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","320","22:00 < 23:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","886"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","010","10 January","330","23:00 < 00:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","884"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","011","11 January","100","00:00 < 01:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","890"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","011","11 January","110","01:00 < 02:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","886"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","011","11 January","120","02:00 < 03:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","884"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","011","11 January","130","03:00 < 04:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","887"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","011","11 January","140","04:00 < 05:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","885"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","011","11 January","150","05:00 < 06:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","888"
"MEC04C01","Large Energy Users Metered Electricity Consumption","2023","2023","011","11 January","160","06:00 < 07:00","925","Large Energy Users (DG10,TCON)","Megawatt Hours","892"
